ga.dateHourMinute;ga.userType;ga.sessionCount;ga.userBucket;ga.sessionDurationBucket;ga.sessionsWithEvent;ga.uniqueDimensionCombinations;Sucess
201805251327;Returning Visitor;4;57;1802;1;1;TRUE
201805251329;Returning Visitor;4;57;1802;0;1;TRUE
201805251331;New Visitor;1;22;262;1;1;TRUE
201805251337;New Visitor;1;16;166;0;1;TRUE
201805251343;New Visitor;1;35;154;1;1;TRUE
201805251345;New Visitor;1;35;154;0;1;TRUE
201805251346;New Visitor;1;95;1059;1;1;TRUE
201805251347;New Visitor;1;95;1059;0;1;TRUE
201805251354;Returning Visitor;4;57;1802;0;1;TRUE
201805251355;New Visitor;1;35;196;0;1;TRUE
201805251356;Returning Visitor;4;57;1802;0;1;TRUE
201805251357;New Visitor;1;68;479;0;1;TRUE
201805251357;Returning Visitor;4;57;1802;0;1;TRUE
201805251358;New Visitor;1;68;479;0;1;TRUE
201805251403;New Visitor;1;95;1059;0;1;TRUE
201805251404;New Visitor;1;68;479;0;1;TRUE
201805251404;New Visitor;1;95;1059;0;1;TRUE
201805251418;New Visitor;1;23;262;1;1;TRUE
201805251420;New Visitor;1;23;262;0;1;TRUE
201805251421;New Visitor;1;23;262;0;1;TRUE
201805251422;New Visitor;1;23;262;0;1;TRUE
201805251426;New Visitor;1;79;163;1;1;TRUE
201805251427;New Visitor;1;79;163;0;1;TRUE
201805251428;New Visitor;1;79;163;0;1;TRUE
201805251429;New Visitor;1;79;163;0;1;TRUE
201805251452;New Visitor;1;19;165;1;1;TRUE
201805251454;New Visitor;1;19;165;0;1;TRUE
201805251455;New Visitor;1;19;165;0;1;TRUE
201805251508;New Visitor;1;81;416;1;1;TRUE
201805251511;New Visitor;1;81;416;0;1;TRUE
201805251514;New Visitor;1;81;416;0;1;TRUE
201805251515;New Visitor;1;81;416;0;1;TRUE
201805251526;New Visitor;1;48;101;0;1;TRUE
201805251527;New Visitor;1;48;101;0;1;TRUE
201805251538;Returning Visitor;2;50;51;1;1;TRUE
201805251555;New Visitor;1;95;227;1;1;TRUE
201805251556;New Visitor;1;95;227;0;1;TRUE
201805251559;New Visitor;1;95;227;0;1;TRUE
201805251600;New Visitor;1;6;176;1;1;TRUE
201805251602;New Visitor;1;6;176;0;1;TRUE
201805251603;New Visitor;1;6;176;0;1;TRUE
201805251620;New Visitor;1;88;412;1;1;TRUE
201805251622;New Visitor;1;88;412;0;1;TRUE
201805251623;New Visitor;1;88;412;0;1;TRUE
201805251625;New Visitor;1;12;244;0;1;TRUE
201805251625;New Visitor;1;68;135;1;1;TRUE
201805251625;New Visitor;1;88;412;0;1;TRUE
201805251626;New Visitor;1;12;244;0;1;TRUE
201805251627;New Visitor;1;12;244;0;1;TRUE
201805251628;New Visitor;1;12;244;0;1;TRUE
201805251628;New Visitor;1;68;135;0;1;TRUE
201805251641;Returning Visitor;2;78;95;1;1;TRUE
201805251642;Returning Visitor;2;78;95;0;1;TRUE
201805251651;New Visitor;1;88;142;0;1;TRUE
201805251652;New Visitor;1;88;142;0;1;TRUE
201805251653;New Visitor;1;88;142;0;1;TRUE
201805251659;New Visitor;1;73;72;1;1;TRUE
201805251700;New Visitor;1;73;72;0;1;TRUE
201805251719;New Visitor;1;17;1801;0;1;TRUE
201805251841;Returning Visitor;2;93;244;0;1;TRUE
201805251843;Returning Visitor;2;93;244;0;1;TRUE
201805251844;Returning Visitor;2;93;244;0;1;TRUE
201805251853;New Visitor;1;42;158;1;1;TRUE
201805251854;New Visitor;1;42;158;0;1;TRUE
201805251855;New Visitor;1;42;158;0;1;TRUE
201805251859;New Visitor;1;76;92;0;1;TRUE
201805251929;New Visitor;1;57;253;0;1;TRUE
201805251930;New Visitor;1;57;253;0;1;TRUE
201805251931;New Visitor;1;57;253;0;1;TRUE
201805251932;New Visitor;1;57;253;0;1;TRUE
201805251959;New Visitor;1;42;233;1;1;TRUE
201805252000;New Visitor;1;42;233;0;1;TRUE
201805252002;New Visitor;1;42;233;0;1;TRUE
201805252003;New Visitor;1;14;155;0;1;TRUE
201805252003;New Visitor;1;42;233;0;1;TRUE
201805252004;New Visitor;1;14;155;0;1;TRUE
201805252007;Returning Visitor;2;53;181;1;1;TRUE
201805252010;Returning Visitor;2;53;181;0;1;TRUE
201805252016;New Visitor;1;5;340;1;1;TRUE
201805252017;New Visitor;1;5;340;0;1;TRUE
201805252018;New Visitor;1;5;340;0;1;TRUE
201805252021;New Visitor;1;5;340;0;1;TRUE
201805252034;New Visitor;1;84;151;0;1;TRUE
201805252158;New Visitor;1;32;337;1;1;TRUE
201805252159;New Visitor;1;32;337;0;1;TRUE
201805252202;New Visitor;1;32;337;0;1;TRUE
201805252203;New Visitor;1;32;337;0;1;TRUE
201805252204;New Visitor;1;32;337;0;1;TRUE
201805252209;New Visitor;1;33;213;1;1;TRUE
201805252213;New Visitor;1;33;213;0;1;TRUE
201805252228;New Visitor;1;34;316;0;1;TRUE
201805252233;New Visitor;1;85;111;1;1;TRUE
201805252234;New Visitor;1;85;111;0;1;TRUE
201805252235;New Visitor;1;85;111;0;1;TRUE
201805260912;New Visitor;1;49;86;1;1;TRUE
201805260931;New Visitor;1;32;620;0;1;TRUE
201805260940;New Visitor;1;32;620;0;1;TRUE
201805260941;New Visitor;1;32;620;0;1;TRUE
201805260952;New Visitor;1;8;152;1;1;TRUE
201805260953;New Visitor;1;8;152;0;1;TRUE
201805261008;New Visitor;1;27;76;0;1;TRUE
201805261017;New Visitor;1;75;330;1;1;TRUE
201805261019;New Visitor;1;75;330;0;1;TRUE
201805261022;New Visitor;1;75;330;0;1;TRUE
201805261111;New Visitor;1;16;132;0;1;TRUE
201805261117;New Visitor;1;48;255;1;1;TRUE
201805261121;New Visitor;1;48;255;0;1;TRUE
201805261230;New Visitor;1;87;123;0;1;TRUE
201805261231;New Visitor;1;87;123;0;1;TRUE
201805261301;New Visitor;1;90;809;1;1;TRUE
201805261311;New Visitor;1;90;809;0;1;TRUE
201805261314;New Visitor;1;90;809;0;1;TRUE
201805261315;New Visitor;1;90;809;0;1;TRUE
201805261315;Returning Visitor;2;1;1688;1;1;TRUE
201805261316;Returning Visitor;2;1;1688;0;1;TRUE
201805261317;Returning Visitor;2;1;1688;0;1;TRUE
201805261326;Returning Visitor;2;1;1688;0;1;TRUE
201805261327;Returning Visitor;2;1;1688;0;1;TRUE
201805261328;Returning Visitor;2;1;1688;0;1;TRUE
201805261329;Returning Visitor;2;1;1688;0;1;TRUE
201805261341;Returning Visitor;2;1;1688;0;1;TRUE
201805261343;Returning Visitor;2;1;1688;0;1;TRUE
201805261356;New Visitor;1;32;226;0;1;TRUE
201805261358;New Visitor;1;32;226;0;1;TRUE
201805261408;New Visitor;1;13;76;1;1;TRUE
201805261409;New Visitor;1;24;247;1;1;TRUE
201805261410;New Visitor;1;24;247;0;1;TRUE
201805261413;New Visitor;1;24;247;0;1;TRUE
201805261421;New Visitor;1;64;689;0;1;TRUE
201805261422;New Visitor;1;64;689;0;1;TRUE
201805261423;New Visitor;1;64;689;0;1;TRUE
201805261425;New Visitor;1;64;689;0;1;TRUE
201805261429;New Visitor;1;64;689;0;1;TRUE
201805261447;Returning Visitor;2;56;59;1;1;TRUE
201805261458;New Visitor;1;88;299;1;1;TRUE
201805261458;Returning Visitor;2;29;41;1;1;TRUE
201805261459;New Visitor;1;88;299;0;1;TRUE
201805261459;Returning Visitor;2;29;41;0;1;TRUE
201805261502;New Visitor;1;88;299;0;1;TRUE
201805261544;New Visitor;1;40;82;1;1;TRUE
201805261551;New Visitor;1;21;238;1;1;TRUE
201805261552;New Visitor;1;21;238;0;1;TRUE
201805261606;New Visitor;1;9;204;0;1;TRUE
201805261607;New Visitor;1;9;204;0;1;TRUE
201805261608;New Visitor;1;9;204;0;1;TRUE
201805261609;New Visitor;1;9;204;0;1;TRUE
201805261713;New Visitor;1;23;1123;1;1;TRUE
201805261714;New Visitor;1;23;1123;0;1;TRUE
201805261724;New Visitor;1;23;1123;0;1;TRUE
201805261802;New Visitor;1;91;151;1;1;TRUE
201805261803;New Visitor;1;91;151;0;1;TRUE
201805261804;New Visitor;1;91;151;0;1;TRUE
201805261805;New Visitor;1;91;151;0;1;TRUE
201805261806;New Visitor;1;42;133;1;1;TRUE
201805261807;New Visitor;1;42;133;0;1;TRUE
201805261808;New Visitor;1;42;133;0;1;TRUE
201805261811;New Visitor;1;6;202;1;1;TRUE
201805261812;New Visitor;1;6;202;0;1;TRUE
201805261813;New Visitor;1;6;202;0;1;TRUE
201805261814;New Visitor;1;6;202;0;1;TRUE
201805261815;New Visitor;1;94;90;1;1;TRUE
201805261832;New Visitor;1;97;94;0;1;TRUE
201805261849;New Visitor;1;68;100;0;1;TRUE
201805261859;New Visitor;1;24;130;1;1;TRUE
201805261859;New Visitor;1;63;125;1;1;TRUE
201805261900;New Visitor;1;24;130;0;1;TRUE
201805261900;New Visitor;1;63;125;0;1;TRUE
201805261901;New Visitor;1;24;130;0;1;TRUE
201805261901;New Visitor;1;63;125;0;1;TRUE
201805261917;New Visitor;1;45;205;0;1;TRUE
201805261918;New Visitor;1;45;205;0;1;TRUE
201805261919;New Visitor;1;45;205;0;1;TRUE
201805261920;New Visitor;1;45;205;0;1;TRUE
201805261923;Returning Visitor;2;55;94;1;1;TRUE
201805261924;Returning Visitor;2;55;94;0;1;TRUE
201805261925;Returning Visitor;2;55;94;0;1;TRUE
201805261929;New Visitor;1;35;1101;1;1;TRUE
201805261942;New Visitor;1;13;36;1;1;TRUE
201805261942;New Visitor;1;35;1101;0;1;TRUE
201805261943;New Visitor;1;90;100;1;1;TRUE
201805261946;New Visitor;1;35;1101;0;1;TRUE
201805261947;New Visitor;1;35;1101;0;1;TRUE
201805261955;Returning Visitor;2;96;135;1;1;TRUE
201805261956;Returning Visitor;2;96;135;0;1;TRUE
201805261957;Returning Visitor;2;96;135;0;1;TRUE
201805262002;New Visitor;1;97;369;1;1;TRUE
201805262003;New Visitor;1;97;369;0;1;TRUE
201805262006;New Visitor;1;97;369;0;1;TRUE
201805262053;New Visitor;1;37;122;1;1;TRUE
201805262055;New Visitor;1;37;122;0;1;TRUE
201805262142;New Visitor;1;97;97;1;1;TRUE
201805262143;New Visitor;1;97;97;0;1;TRUE
201805262144;New Visitor;1;97;97;0;1;TRUE
201805262227;New Visitor;1;63;854;0;1;TRUE
201805262228;New Visitor;1;63;854;0;1;TRUE
201805262229;New Visitor;1;63;854;0;1;TRUE
201805262248;New Visitor;1;94;325;1;1;TRUE
201805262251;New Visitor;1;94;325;0;1;TRUE
201805262253;New Visitor;1;94;325;0;1;TRUE
201805262257;New Visitor;1;85;657;1;1;TRUE
201805262304;New Visitor;1;85;657;0;1;TRUE
201805262322;New Visitor;1;54;116;1;1;TRUE
201805262331;New Visitor;1;41;84;1;1;TRUE
201805262332;New Visitor;1;41;84;0;1;TRUE
201805270001;New Visitor;1;81;356;1;1;TRUE
201805270007;New Visitor;1;81;356;0;1;TRUE
201805270036;New Visitor;1;23;253;0;1;TRUE
201805270038;New Visitor;1;23;253;0;1;TRUE
201805270039;New Visitor;1;23;253;0;1;TRUE
201805270833;Returning Visitor;3;65;124;1;1;TRUE
201805270834;Returning Visitor;3;65;124;0;1;TRUE
201805270926;Returning Visitor;2;99;1439;1;1;TRUE
201805270928;New Visitor;1;13;135;1;1;TRUE
201805270930;New Visitor;1;13;135;0;1;TRUE
201805270931;New Visitor;1;13;135;0;1;TRUE
201805270949;Returning Visitor;2;99;1439;0;1;TRUE
201805270956;New Visitor;1;16;219;1;1;TRUE
201805270959;New Visitor;1;100;188;1;1;TRUE
201805271000;New Visitor;1;16;219;0;1;TRUE
201805271001;New Visitor;1;100;188;0;1;TRUE
201805271002;New Visitor;1;77;256;1;1;TRUE
201805271003;New Visitor;1;77;256;0;1;TRUE
201805271004;New Visitor;1;77;256;0;1;TRUE
201805271006;New Visitor;1;77;256;0;1;TRUE
201805271112;New Visitor;1;9;180;1;1;TRUE
201805271113;New Visitor;1;9;180;0;1;TRUE
201805271114;New Visitor;1;9;180;0;1;TRUE
201805271128;New Visitor;1;50;138;1;1;TRUE
201805271129;New Visitor;1;50;138;0;1;TRUE
201805271146;New Visitor;1;37;786;0;1;TRUE
201805271148;New Visitor;1;37;786;0;1;TRUE
201805271150;New Visitor;1;37;786;0;1;TRUE
201805271153;New Visitor;1;37;786;0;1;TRUE
201805271208;New Visitor;1;2;502;0;1;TRUE
201805271211;New Visitor;1;2;502;0;1;TRUE
201805271214;New Visitor;1;2;502;0;1;TRUE
201805271219;Returning Visitor;2;20;39;1;1;TRUE
201805271220;Returning Visitor;2;20;39;0;1;TRUE
201805271241;New Visitor;1;26;331;1;1;TRUE
201805271243;New Visitor;1;26;331;0;1;TRUE
201805271245;New Visitor;1;26;331;0;1;TRUE
201805271246;New Visitor;1;26;331;0;1;TRUE
201805271324;New Visitor;1;41;173;1;1;TRUE
201805271402;New Visitor;1;41;174;1;1;TRUE
201805271403;New Visitor;1;41;174;0;1;TRUE
201805271404;New Visitor;1;41;174;0;1;TRUE
201805271405;New Visitor;1;41;174;0;1;TRUE
201805271408;New Visitor;1;15;50;1;1;TRUE
201805271409;New Visitor;1;15;50;0;1;TRUE
201805271645;Returning Visitor;2;40;136;1;1;TRUE
201805271646;Returning Visitor;2;40;136;0;1;TRUE
201805271647;Returning Visitor;2;40;136;0;1;TRUE
201805271703;New Visitor;1;49;108;0;1;TRUE
201805271703;New Visitor;1;94;760;1;1;TRUE
201805271708;New Visitor;1;94;760;0;1;TRUE
201805271711;New Visitor;1;94;760;0;1;TRUE
201805271713;New Visitor;1;94;760;0;1;TRUE
201805271715;New Visitor;1;20;48;1;1;TRUE
201805271715;New Visitor;1;94;760;0;1;TRUE
201805271716;New Visitor;1;20;48;0;1;TRUE
201805271729;New Visitor;1;44;1294;1;1;TRUE
201805271730;New Visitor;1;44;1294;0;1;TRUE
201805271736;New Visitor;1;5;121;1;1;TRUE
201805271750;New Visitor;1;44;1294;0;1;TRUE
201805271755;New Visitor;1;83;109;0;1;TRUE
201805271756;New Visitor;1;83;109;0;1;TRUE
201805271827;Returning Visitor;3;55;66;0;1;TRUE
201805271844;New Visitor;1;28;81;1;1;TRUE
201805271845;New Visitor;1;28;81;0;1;TRUE
201805271846;New Visitor;1;28;81;0;1;TRUE
201805271850;New Visitor;1;53;361;0;1;TRUE
201805271852;New Visitor;1;53;361;0;1;TRUE
201805271853;New Visitor;1;53;361;0;1;TRUE
201805271855;New Visitor;1;53;361;0;1;TRUE
201805271905;New Visitor;1;5;234;0;1;TRUE
201805271919;New Visitor;1;87;177;1;1;TRUE
201805271921;New Visitor;1;87;177;0;1;TRUE
201805271922;New Visitor;1;87;177;0;1;TRUE
201805271926;New Visitor;1;55;230;1;1;TRUE
201805271928;New Visitor;1;55;230;0;1;TRUE
201805271929;New Visitor;1;55;230;0;1;TRUE
201805271933;Returning Visitor;2;18;388;1;1;TRUE
201805271936;Returning Visitor;2;18;388;0;1;TRUE
201805271939;Returning Visitor;2;18;388;0;1;TRUE
201805271954;New Visitor;1;55;518;1;1;TRUE
201805272001;New Visitor;1;55;518;0;1;TRUE
201805272002;New Visitor;1;55;518;0;1;TRUE
201805272043;Returning Visitor;2;70;29;1;1;TRUE
201805272048;New Visitor;1;99;241;0;1;TRUE
201805272058;New Visitor;1;7;161;1;1;TRUE
201805272100;New Visitor;1;7;161;0;1;TRUE
201805272101;New Visitor;1;7;161;0;1;TRUE
201805272105;New Visitor;1;5;196;0;1;TRUE
201805272110;New Visitor;1;39;97;1;1;TRUE
201805272110;New Visitor;1;68;228;1;1;TRUE
201805272111;New Visitor;1;68;228;0;1;TRUE
201805272158;New Visitor;1;43;269;1;1;TRUE
201805272159;New Visitor;1;43;269;0;1;TRUE
201805272202;New Visitor;1;43;269;0;1;TRUE
201805272229;New Visitor;1;28;637;1;1;TRUE
201805272237;New Visitor;1;28;637;0;1;TRUE
201805272238;New Visitor;1;28;637;0;1;TRUE
201805272239;New Visitor;1;28;637;0;1;TRUE
201805272240;New Visitor;1;28;637;0;1;TRUE
201805272241;New Visitor;1;97;411;0;1;TRUE
201805272242;New Visitor;1;97;411;0;1;TRUE
201805272321;New Visitor;1;57;91;1;1;TRUE
201805272322;New Visitor;1;57;91;0;1;TRUE
201805272323;New Visitor;1;57;91;0;1;TRUE
201805280012;New Visitor;1;41;939;1;1;TRUE
201805280013;New Visitor;1;41;939;0;1;TRUE
201805280014;New Visitor;1;41;939;0;1;TRUE
201805280018;New Visitor;1;41;939;0;1;TRUE
201805280019;New Visitor;1;41;939;0;1;TRUE
201805280020;New Visitor;1;41;939;0;1;TRUE
201805280025;New Visitor;1;41;939;0;1;TRUE
201805280027;New Visitor;1;41;939;0;1;TRUE
201805280847;Returning Visitor;2;41;73;1;1;TRUE
201805280848;Returning Visitor;2;41;73;0;1;TRUE
201805280922;New Visitor;1;2;82;0;1;TRUE
201805280923;New Visitor;1;25;274;1;1;TRUE
201805280924;New Visitor;1;25;274;0;1;TRUE
201805280927;New Visitor;1;25;274;0;1;TRUE
201805280934;New Visitor;1;30;89;1;1;TRUE
201805280934;New Visitor;1;72;244;1;1;TRUE
201805280935;New Visitor;1;30;89;0;1;TRUE
201805280935;New Visitor;1;72;244;0;1;TRUE
201805280938;New Visitor;1;72;244;0;1;TRUE
201805280939;New Visitor;1;72;244;0;1;TRUE
201805280943;New Visitor;1;18;541;1;1;TRUE
201805280948;New Visitor;1;18;541;0;1;TRUE
201805280949;New Visitor;1;18;541;0;1;TRUE
201805280950;New Visitor;1;18;541;0;1;TRUE
201805280952;New Visitor;1;18;541;0;1;TRUE
201805280953;New Visitor;1;80;128;1;1;TRUE
201805280954;New Visitor;1;80;128;0;1;TRUE
201805281018;New Visitor;1;10;44;1;1;TRUE
201805281024;New Visitor;1;64;107;0;1;TRUE
201805281025;New Visitor;1;64;107;0;1;TRUE
201805281042;New Visitor;1;18;410;0;1;TRUE
201805281043;New Visitor;1;18;410;0;1;TRUE
201805281044;New Visitor;1;18;410;0;1;TRUE
201805281045;New Visitor;1;18;410;0;1;TRUE
201805281046;New Visitor;1;18;410;0;1;TRUE
201805281047;New Visitor;1;18;410;0;1;TRUE
201805281119;New Visitor;1;34;165;0;1;TRUE
201805281133;New Visitor;1;84;194;0;1;TRUE
201805281134;New Visitor;1;34;89;1;1;TRUE
201805281134;New Visitor;1;84;194;0;1;TRUE
201805281135;New Visitor;1;34;89;0;1;TRUE
201805281136;New Visitor;1;34;89;0;1;TRUE
201805281154;New Visitor;1;97;316;1;1;TRUE
201805281157;New Visitor;1;97;316;0;1;TRUE
201805281158;New Visitor;1;97;316;0;1;TRUE
201805281209;New Visitor;1;82;113;1;1;TRUE
201805281210;New Visitor;1;82;113;0;1;TRUE
201805281216;New Visitor;1;76;211;1;1;TRUE
201805281217;New Visitor;1;76;211;0;1;TRUE
201805281220;New Visitor;1;76;211;0;1;TRUE
201805281226;New Visitor;1;55;79;1;1;TRUE
201805281227;New Visitor;1;55;79;0;1;TRUE
201805281228;New Visitor;1;55;79;0;1;TRUE
201805281234;New Visitor;1;33;177;0;1;TRUE
201805281235;New Visitor;1;33;177;0;1;TRUE
201805281236;New Visitor;1;33;177;0;1;TRUE
201805281247;New Visitor;1;17;202;1;1;TRUE
201805281247;New Visitor;1;57;88;1;1;TRUE
201805281249;New Visitor;1;17;202;0;1;TRUE
201805281249;New Visitor;1;57;88;0;1;TRUE
201805281306;New Visitor;1;30;116;0;1;TRUE
201805281306;New Visitor;1;75;1050;1;1;TRUE
201805281307;New Visitor;1;75;1050;0;1;TRUE
201805281320;New Visitor;1;75;1050;0;1;TRUE
201805281323;New Visitor;1;75;1050;0;1;TRUE
201805281324;New Visitor;1;75;1050;0;1;TRUE
201805281402;New Visitor;1;1;175;1;1;TRUE
201805281403;New Visitor;1;42;201;0;1;TRUE
201805281405;New Visitor;1;1;175;0;1;TRUE
201805281405;New Visitor;1;42;201;0;1;TRUE
201805281437;New Visitor;1;92;384;1;1;TRUE
201805281441;New Visitor;1;92;384;0;1;TRUE
201805281442;New Visitor;1;92;384;0;1;TRUE
201805281443;New Visitor;1;92;384;0;1;TRUE
201805281449;New Visitor;1;43;236;1;1;TRUE
201805281450;New Visitor;1;43;236;0;1;TRUE
201805281453;New Visitor;1;43;236;0;1;TRUE
201805281503;New Visitor;1;93;1959;1;1;TRUE
201805281504;New Visitor;1;93;1959;0;1;TRUE
201805281524;New Visitor;1;51;94;1;1;TRUE
201805281525;New Visitor;1;10;915;0;1;TRUE
201805281527;New Visitor;1;10;915;0;1;TRUE
201805281530;New Visitor;1;10;915;0;1;TRUE
201805281531;Returning Visitor;15;26;884;1;1;TRUE
201805281532;New Visitor;1;10;915;0;1;TRUE
201805281532;Returning Visitor;15;26;884;0;1;TRUE
201805281534;New Visitor;1;10;915;0;1;TRUE
201805281534;New Visitor;1;93;1959;0;1;TRUE
201805281546;Returning Visitor;15;26;884;0;1;TRUE
201805281629;Returning Visitor;8;71;5;1;1;TRUE
201805281646;Returning Visitor;2;21;231;1;1;TRUE
201805281647;Returning Visitor;2;21;231;0;1;TRUE
201805281649;Returning Visitor;2;21;231;0;1;TRUE
201805281657;New Visitor;1;43;97;1;1;TRUE
201805281658;New Visitor;1;41;2156;0;1;TRUE
201805281658;New Visitor;1;43;97;0;1;TRUE
201805281659;New Visitor;1;43;97;0;1;TRUE
201805281700;New Visitor;1;41;2156;0;1;TRUE
201805281700;New Visitor;1;62;240;0;1;TRUE
201805281702;New Visitor;1;41;2156;0;1;TRUE
201805281702;New Visitor;1;62;240;0;1;TRUE
201805281703;New Visitor;1;41;2156;0;1;TRUE
201805281715;New Visitor;1;89;199;1;1;TRUE
201805281716;New Visitor;1;89;199;0;1;TRUE
201805281718;New Visitor;1;89;199;0;1;TRUE
201805281806;New Visitor;1;79;122;1;1;TRUE
201805281807;New Visitor;1;79;122;0;1;TRUE
201805281814;New Visitor;1;57;58;1;1;TRUE
201805281815;New Visitor;1;57;58;0;1;TRUE
201805281828;New Visitor;1;29;395;1;1;TRUE
201805281833;New Visitor;1;29;395;0;1;TRUE
201805281929;New Visitor;1;76;113;0;1;TRUE
201805281930;New Visitor;1;76;113;0;1;TRUE
201805282006;New Visitor;1;31;82;1;1;TRUE
201805282007;New Visitor;1;31;82;0;1;TRUE
201805282019;New Visitor;1;91;87;1;1;TRUE
201805282020;New Visitor;1;91;87;0;1;TRUE
201805282110;New Visitor;1;1;111;1;1;TRUE
201805282128;Returning Visitor;9;71;1082;0;1;TRUE
201805282144;New Visitor;1;78;143;0;1;TRUE
201805282146;Returning Visitor;2;99;157;1;1;TRUE
201805282147;Returning Visitor;2;99;157;0;1;TRUE
201805282152;New Visitor;1;35;192;1;1;TRUE
201805282153;New Visitor;1;35;192;0;1;TRUE
201805282153;New Visitor;1;97;131;1;1;TRUE
201805282154;New Visitor;1;1;444;0;1;TRUE
201805282154;New Visitor;1;97;131;0;1;TRUE
201805282155;New Visitor;1;35;192;0;1;TRUE
201805282155;New Visitor;1;97;131;0;1;TRUE
201805282156;New Visitor;1;1;444;0;1;TRUE
201805282158;New Visitor;1;1;444;0;1;TRUE
201805282222;New Visitor;1;91;121;0;1;TRUE
201805282231;New Visitor;1;24;278;1;1;TRUE
201805282232;New Visitor;1;24;278;0;1;TRUE
201805282234;New Visitor;1;24;278;0;1;TRUE
201805282236;New Visitor;1;24;278;0;1;TRUE
201805282239;New Visitor;1;46;124;0;1;TRUE
201805282240;New Visitor;1;46;124;0;1;TRUE
201805282250;New Visitor;1;43;713;1;1;TRUE
201805282252;Returning Visitor;2;69;114;1;1;TRUE
201805282254;Returning Visitor;2;69;114;0;1;TRUE
201805282257;New Visitor;1;30;353;1;1;TRUE
201805282258;New Visitor;1;30;353;0;1;TRUE
201805282300;New Visitor;1;43;713;0;1;TRUE
201805282301;New Visitor;1;43;713;0;1;TRUE
201805282302;New Visitor;1;30;353;0;1;TRUE
201805282302;New Visitor;1;43;713;0;1;TRUE
201805282303;New Visitor;1;30;353;0;1;TRUE
201805282317;New Visitor;1;4;37;0;1;TRUE
201805282321;Returning Visitor;10;71;5;1;1;TRUE
201805290612;New Visitor;1;48;297;1;1;TRUE
201805290614;New Visitor;1;48;297;0;1;TRUE
201805290615;New Visitor;1;48;297;0;1;TRUE
201805290752;Returning Visitor;2;47;217;1;1;TRUE
201805290754;Returning Visitor;2;47;217;0;1;TRUE
201805290755;Returning Visitor;2;47;217;0;1;TRUE
201805290956;New Visitor;1;56;90;0;1;TRUE
201805291025;New Visitor;1;44;190;1;1;TRUE
201805291026;New Visitor;1;44;190;0;1;TRUE
201805291102;New Visitor;1;75;74;0;1;TRUE
201805291114;New Visitor;1;32;276;1;1;TRUE
201805291118;New Visitor;1;32;276;0;1;TRUE
201805291119;New Visitor;1;32;276;0;1;TRUE
201805291129;New Visitor;1;30;149;0;1;TRUE
201805291131;New Visitor;1;30;149;0;1;TRUE
201805291202;Returning Visitor;2;72;109;1;1;TRUE
201805291203;Returning Visitor;2;72;109;0;1;TRUE
201805291222;New Visitor;1;31;286;1;1;TRUE
201805291223;New Visitor;1;31;286;0;1;TRUE
201805291225;New Visitor;1;84;333;0;1;TRUE
201805291228;New Visitor;1;84;333;0;1;TRUE
201805291229;New Visitor;1;84;333;0;1;TRUE
201805291235;New Visitor;1;59;277;1;1;TRUE
201805291238;New Visitor;1;59;277;0;1;TRUE
201805291239;New Visitor;1;59;277;0;1;TRUE
201805291240;New Visitor;1;59;277;0;1;TRUE
201805291251;New Visitor;1;14;102;0;1;TRUE
201805291253;Returning Visitor;3;12;175;1;1;TRUE
201805291255;Returning Visitor;3;12;175;0;1;TRUE
201805291256;Returning Visitor;3;12;175;0;1;TRUE
201805291310;New Visitor;1;79;112;1;1;TRUE
201805291312;New Visitor;1;79;112;0;1;TRUE
201805291314;New Visitor;1;14;71;1;1;TRUE
201805291315;New Visitor;1;14;71;0;1;TRUE
201805291337;New Visitor;1;43;566;1;1;TRUE
201805291339;New Visitor;1;43;566;0;1;TRUE
201805291340;New Visitor;1;43;566;0;1;TRUE
201805291347;New Visitor;1;43;566;0;1;TRUE
201805291349;Returning Visitor;2;91;419;1;1;TRUE
201805291352;Returning Visitor;2;91;419;0;1;TRUE
201805291357;Returning Visitor;17;35;57;0;1;TRUE
201805291400;New Visitor;1;45;120;1;1;TRUE
201805291401;New Visitor;1;45;120;0;1;TRUE
201805291417;New Visitor;1;76;89;1;1;TRUE
201805291418;New Visitor;1;76;89;0;1;TRUE
201805291441;New Visitor;1;61;150;1;1;TRUE
201805291441;Returning Visitor;2;11;99;1;1;TRUE
201805291442;New Visitor;1;61;150;0;1;TRUE
201805291442;Returning Visitor;2;11;99;0;1;TRUE
201805291443;New Visitor;1;61;150;0;1;TRUE
201805291443;Returning Visitor;2;11;99;0;1;TRUE
201805291444;New Visitor;1;61;150;0;1;TRUE
201805291523;New Visitor;1;17;191;1;1;TRUE
201805291526;New Visitor;1;17;191;0;1;TRUE
201805291527;New Visitor;1;17;191;0;1;TRUE
201805291551;New Visitor;1;12;159;1;1;TRUE
201805291553;New Visitor;1;12;159;0;1;TRUE
201805291553;New Visitor;1;89;141;1;1;TRUE
201805291555;New Visitor;1;89;141;0;1;TRUE
201805291556;New Visitor;1;89;141;0;1;TRUE
201805291607;New Visitor;1;20;310;1;1;TRUE
201805291609;New Visitor;1;20;310;0;1;TRUE
201805291611;Returning Visitor;2;36;1;1;1;TRUE
201805291612;New Visitor;1;20;310;0;1;TRUE
201805291630;New Visitor;1;16;273;1;1;TRUE
201805291632;New Visitor;1;16;273;0;1;TRUE
201805291633;New Visitor;1;16;273;0;1;TRUE
201805291633;New Visitor;1;18;119;1;1;TRUE
